	Transaction No.	Security ID - Current	Security Name - Current	Model Portfolio Code	Created Date	Trade Date	Payment Date	Created by User	Business Transaction Code	Elementary Transaction Code	Elementary Transaction Code Name	Settlement Currency Code - Transaction	Net Proceeds PC	Net Proceeds QC	Net Proceeds SC	Settlement Date	Finance Account Name	Nominal	Current Value PC	Current Value QC	SCD_Trx_No	SCDID_CUSIP	Ticket Status ID	Ticket Status	Ticket Type	Ticket Type Name	Trade Date_r	Due_Settlement_Date	Model Portfolio	Investment	Investment Amount	Investment Currency	Send to SCD	Funding Amount	Funding Currency	Creator	CreateDate	SourceSystem	LastUpdatedDateTime	Ticketing_Ticket	diff
75487	20171103000826.0	FS1000605	Yingde Gases Group Co. (PAG Asia)	MFS1000605	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	8409.8	6523.78	50897.23	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75487	FS1000605	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000605	Yingde Gases Group Co. (PAG Asia)	6523.78000	USD	Yes	50897.23000	HKD	Gavadza, Olena	2017-11-03 14:23:26.817	Investran	2017-11-03 15:17:22.380	75487	0.0
75487	20171103000826.0	FS1000605	Yingde Gases Group Co. (PAG Asia)	MFS1000605	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	8409.8	6523.78	50897.23	20171031.0	TRNS TAX & OTH EM PRIV EQUITY	0.0	0.0	0.0	75487	FS1000605	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000605	Yingde Gases Group Co. (PAG Asia)	6523.78000	USD	Yes	50897.23000	HKD	Gavadza, Olena	2017-11-03 14:23:26.817	Investran	2017-11-03 15:17:22.380	75487	0.0
75488	20171103000827.0	FS1000646	China Internet Plus Holdings Ltd (PHI 3)	MFS1000646	20171106.0	20171031.0	20171031.0	Sohaib Hassan	GenCost	General Cost	General Cost	HKD	19522.67	15144.42	118153.75	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75488	FS1000646	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000646	China Internet Plus Holdings Ltd (PHI 3)	15144.42000	USD	Yes	118153.75000	HKD	Gavadza, Olena	2017-11-03 14:23:27.360	Investran	2017-11-03 15:17:43.270	75488	0.0
75488	20171103000827.0	FS1000646	China Internet Plus Holdings Ltd (PHI 3)	MFS1000646	20171106.0	20171031.0	20171031.0	Sohaib Hassan	GenCost	General Cost	General Cost	HKD	19522.67	15144.42	118153.75	20171031.0	TRNS TAX & OTH EM PRIV EQUITY	0.0	0.0	0.0	75488	FS1000646	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000646	China Internet Plus Holdings Ltd (PHI 3)	15144.42000	USD	Yes	118153.75000	HKD	Gavadza, Olena	2017-11-03 14:23:27.360	Investran	2017-11-03 15:17:43.270	75488	0.0
75488	20171103000827.0	FS1000646	China Internet Plus Holdings Ltd (PHI 3)	MFS1000646	20171106.0	20171031.0	20171031.0	Sohaib Hassan	GenCost	General Cost	General Cost	HKD	19522.67	15144.42	118153.75	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75488	FS1000646	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000646	China Internet Plus Holdings Ltd (PHI 3)	15144.42000	USD	Yes	118153.75000	HKD	Gavadza, Olena	2017-11-03 14:23:27.360	Investran	2017-11-03 15:17:43.270	75488	0.0
75488	20171103000827.0	FS1000646	China Internet Plus Holdings Ltd (PHI 3)	MFS1000646	20171106.0	20171031.0	20171031.0	Sohaib Hassan	GenCost	General Cost	General Cost	HKD	19522.67	15144.42	118153.75	20171031.0	DUE TO SUB-AMEX HK - PRIV EQUITY	0.0	0.0	0.0	75488	FS1000646	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000646	China Internet Plus Holdings Ltd (PHI 3)	15144.42000	USD	Yes	118153.75000	HKD	Gavadza, Olena	2017-11-03 14:23:27.360	Investran	2017-11-03 15:17:43.270	75488	0.0
75489	20171103000828.0	FS1000414	Trustbridge Partners V, L.P.	MFS1000414	20171106.0	20171031.0	20171031.0	Sohaib Hassan	GenCost	General Cost	General Cost	HKD	5160.15	4002.91	31229.93	20171031.0	OTH INV EXP EM PRIV EQUITY	0.0	0.0	0.0	75489	FS1000414	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000414	Trustbridge Partners V, L.P.	4002.91000	USD	Yes	31229.93000	HKD	Gavadza, Olena	2017-11-03 14:23:28.067	Investran	2017-11-03 15:18:00.953	75489	0.0
75489	20171103000828.0	FS1000414	Trustbridge Partners V, L.P.	MFS1000414	20171106.0	20171031.0	20171031.0	Sohaib Hassan	GenCost	General Cost	General Cost	HKD	5160.15	4002.91	31229.93	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75489	FS1000414	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000414	Trustbridge Partners V, L.P.	4002.91000	USD	Yes	31229.93000	HKD	Gavadza, Olena	2017-11-03 14:23:28.067	Investran	2017-11-03 15:18:00.953	75489	0.0
75489	20171103000828.0	FS1000414	Trustbridge Partners V, L.P.	MFS1000414	20171106.0	20171031.0	20171031.0	Sohaib Hassan	GenCost	General Cost	General Cost	HKD	5160.15	4002.91	31229.93	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75489	FS1000414	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000414	Trustbridge Partners V, L.P.	4002.91000	USD	Yes	31229.93000	HKD	Gavadza, Olena	2017-11-03 14:23:28.067	Investran	2017-11-03 15:18:00.953	75489	0.0
75489	20171103000828.0	FS1000414	Trustbridge Partners V, L.P.	MFS1000414	20171106.0	20171031.0	20171031.0	Sohaib Hassan	GenCost	General Cost	General Cost	HKD	5160.15	4002.91	31229.93	20171031.0	DUE TO SUB-AMEX HK - PRIV EQUITY	0.0	0.0	0.0	75489	FS1000414	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000414	Trustbridge Partners V, L.P.	4002.91000	USD	Yes	31229.93000	HKD	Gavadza, Olena	2017-11-03 14:23:28.067	Investran	2017-11-03 15:18:00.953	75489	0.0
75490	20171103000829.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	7963.72	7963.72	48197.48	20171031.0	DUE TO SUB-AMEX HK - PRIV EQUITY	0.0	0.0	0.0	75490	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	7963.72000	CAD	Yes	48197.48000	HKD	Gavadza, Olena	2017-11-03 14:23:28.447	Investran	2017-11-03 15:18:31.193	75490	0.0
75490	20171103000829.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	7963.72	7963.72	48197.48	20171031.0	DUE TO SUB-AMEX HK - PRIV EQUITY	0.0	0.0	0.0	75490	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	7963.72000	CAD	Yes	48197.48000	HKD	Gavadza, Olena	2017-11-03 14:23:28.447	Investran	2017-11-03 15:18:31.193	75490	0.0
75490	20171103000829.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	7963.72	7963.72	48197.48	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75490	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	7963.72000	CAD	Yes	48197.48000	HKD	Gavadza, Olena	2017-11-03 14:23:28.447	Investran	2017-11-03 15:18:31.193	75490	0.0
75490	20171103000829.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	7963.72	7963.72	48197.48	20171031.0	OTH INV EXP FGN PRIV EQUITY	0.0	0.0	0.0	75490	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	7963.72000	CAD	Yes	48197.48000	HKD	Gavadza, Olena	2017-11-03 14:23:28.447	Investran	2017-11-03 15:18:31.193	75490	0.0
75490	20171103000829.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	7963.72	7963.72	48197.48	20171031.0	TRNS TAX & OTH FGN PRIV EQUITY	0.0	0.0	0.0	75490	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	7963.72000	CAD	Yes	48197.48000	HKD	Gavadza, Olena	2017-11-03 14:23:28.447	Investran	2017-11-03 15:18:31.193	75490	0.0
75490	20171103000829.0	FS1000363	Corporate Expenses ? Funds (CPPIB)	MFS1000363	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	HKD	7963.72	7963.72	48197.48	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75490	FS1000363	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MFS1000363	Corporate Expenses - Funds (CPPIB)	7963.72000	CAD	Yes	48197.48000	HKD	Gavadza, Olena	2017-11-03 14:23:28.447	Investran	2017-11-03 15:18:31.193	75490	0.0
75491	20171103000841.0	IN1000051	Corporate Expenses - Infra (Emerging Mkt) (VCC)	MIN1000051	20171108.0	20171109.0	20171109.0	Server job user	GenCost	General Cost	General Cost	CAD	8590.83	8590.83	8590.83	20171109.0		0.0	0.0	0.0	75491	IN1000051	9	Manual pending review	1	Capital Call	2017-11-09 00:00:00.000	2017-11-09 00:00:00.000	MIN1000051	Corporate Expenses - Infra (Emerging Mkts) (VCC)	8590.83000	CAD	Yes	8590.83000	CAD	Ip, Chester	2017-11-03 14:44:47.250	Investran	2017-11-08 15:04:48.680	75491	0.0
75493	20171103000986.0	IN1000051	Corporate Expenses - Infra (Emerging Mkt) (VCC)	MIN1000051	20171107.0	20171109.0	20171109.0	Server job user	GenCost	General Cost	General Cost	CAD	1078.59	1078.59	1078.59	20171109.0		0.0	0.0	0.0	75493	IN1000051	6	Manual	1	Capital Call	2017-11-09 00:00:00.000	2017-11-09 00:00:00.000	MIN1000051	Corporate Expenses - Infra (Emerging Mkts) (VCC)	1078.59000	CAD	Yes	1078.59000	CAD	Hassan, Sohaib	2017-11-03 14:59:08.140	Investran	2017-11-07 14:00:02.353	75493	0.0
75494	20171103000988.0	PDI100016	Kennedy Trust Royalty 2 08/21/2018	MP2I100016	20171103.0	20171031.0	20171031.0	Batch job user	GenCost	General Cost	General Cost	USD	-501692.17	-389180.18	-389180.18	20171031.0	DUE TO BROKER FGN ROYALTY INVESTING	0.0	0.0	0.0	75494	PDI100016	4	Closed	2	Cash Distribution	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MP2I100016	Kennedy Trust Royalty 2 08/21/2018	389180.18000	USD	Yes	389180.18000	USD	 	2017-11-03 15:00:16.243	WSO	2017-11-03 15:36:16.240	75494	-778360.36
75494	20171103000988.0	PDI100016	Kennedy Trust Royalty 2 08/21/2018	MP2I100016	20171103.0	20171031.0	20171031.0	Batch job user	GenCost	General Cost	General Cost	USD	-501692.17	-389180.18	-389180.18	20171031.0	COST OF INVESTMENT FGN ROYALTY INVESTING	0.0	0.0	0.0	75494	PDI100016	4	Closed	2	Cash Distribution	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MP2I100016	Kennedy Trust Royalty 2 08/21/2018	389180.18000	USD	Yes	389180.18000	USD	 	2017-11-03 15:00:16.243	WSO	2017-11-03 15:36:16.240	75494	-778360.36
75494	20171103000988.0	PDI100016	Kennedy Trust Royalty 2 08/21/2018	MP2I100016	20171103.0	20171031.0	20171031.0	Batch job user	GenCost	General Cost	General Cost	USD	-501692.17	-389180.18	-389180.18	20171031.0	OTH INV EXP FGN ROYALTY INVESTING	0.0	0.0	0.0	75494	PDI100016	4	Closed	2	Cash Distribution	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MP2I100016	Kennedy Trust Royalty 2 08/21/2018	389180.18000	USD	Yes	389180.18000	USD	 	2017-11-03 15:00:16.243	WSO	2017-11-03 15:36:16.240	75494	-778360.36
75494	20171103000988.0	PDI100016	Kennedy Trust Royalty 2 08/21/2018	MP2I100016	20171103.0	20171031.0	20171031.0	Batch job user	GenCost	General Cost	General Cost	USD	-501692.17	-389180.18	-389180.18	20171031.0	COST OF INVESTMENT FGN ROYALTY INVESTING	0.0	0.0	0.0	75494	PDI100016	4	Closed	2	Cash Distribution	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MP2I100016	Kennedy Trust Royalty 2 08/21/2018	389180.18000	USD	Yes	389180.18000	USD	 	2017-11-03 15:00:16.243	WSO	2017-11-03 15:36:16.240	75494	-778360.36
75494	20171103000988.0	PDI100016	Kennedy Trust Royalty 2 08/21/2018	MP2I100016	20171103.0	20171031.0	20171031.0	Batch job user	GenCost	General Cost	General Cost	USD	-501692.17	-389180.18	-389180.18	20171031.0	REALIZED CURR GL FGN ROYALTY INVESTING	0.0	0.0	0.0	75494	PDI100016	4	Closed	2	Cash Distribution	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MP2I100016	Kennedy Trust Royalty 2 08/21/2018	389180.18000	USD	Yes	389180.18000	USD	 	2017-11-03 15:00:16.243	WSO	2017-11-03 15:36:16.240	75494	-778360.36
75494	20171103000988.0	PDI100016	Kennedy Trust Royalty 2 08/21/2018	MP2I100016	20171103.0	20171031.0	20171031.0	Batch job user	GenCost	General Cost	General Cost	USD	-501692.17	-389180.18	-389180.18	20171031.0	DUE FROM BROKER FGN ROYALTY INVESTING	0.0	0.0	0.0	75494	PDI100016	4	Closed	2	Cash Distribution	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MP2I100016	Kennedy Trust Royalty 2 08/21/2018	389180.18000	USD	Yes	389180.18000	USD	 	2017-11-03 15:00:16.243	WSO	2017-11-03 15:36:16.240	75494	-778360.36
75495	20171103001026.0	IN1000052	Corporate Expenses - Infrastructure (VCC)	MIN1000052	20171107.0	20171109.0	20171109.0	Server job user	GenCost	General Cost	General Cost	CAD	1169.55	1169.55	1169.55	20171109.0		0.0	0.0	0.0	75495	IN1000052	6	Manual	1	Capital Call	2017-11-09 00:00:00.000	2017-11-09 00:00:00.000	MIN1000052	Corporate Expenses - Infrastructure (VCC)	1169.55000	CAD	Yes	1169.55000	CAD	Hassan, Sohaib	2017-11-03 15:16:49.527	Investran	2017-11-07 13:33:38.160	75495	0.0
75496	20171103001027.0	FS1000286	Ares Corporate Opportunities Fund IV, L.P.	MFS1000286	20171106.0	20171103.0	20171103.0	Batch job user	GenCost	General Cost	General Cost	USD	-7724389.9	-6048382.98	-6048382.98	20171103.0		0.0	0.0	0.0	75496	FS1000286	4	Closed	2	Cash Distribution	2017-11-03 00:00:00.000	2017-11-03 00:00:00.000	MFS1000286	Ares Corporate Opportunities Fund IV, L.P.	6048382.98000	USD	Yes	6048382.98000	USD	 	2017-11-03 15:23:59.960	Investran	2017-11-06 09:14:42.960	75496	-12096765.96
75499	20171103001146.0	PR1000127	Corporate Expenses - Natural Resources (VCC)	MPR1000127	20171107.0	20171110.0	20171110.0	Server job user	GenCost	General Cost	General Cost	GBP	808308.38	808308.38	473000.0	20171110.0		0.0	0.0	0.0	75499	PR1000127	6	Manual	1	Capital Call	2017-11-10 00:00:00.000	2017-11-10 00:00:00.000	MPR1000127	Corporate Expenses - Natural Resources (VCC)	808308.38000	CAD	Yes	473000.00000	GBP	Hassan, Sohaib	2017-11-03 15:58:48.023	Investran	2017-11-07 13:11:34.040	75499	0.0
75500	20171103001424.0	IN1000001	AWG 2 (Private)	M914YDC902	20171107.0	20171110.0	20171110.0	Server job user	GenCost	General Cost	General Cost	GBP	8376.1	5000.0	5000.0	20171110.0		0.0	0.0	0.0	75500	914YDC902	6	Manual	1	Capital Call	2017-11-10 00:00:00.000	2017-11-10 00:00:00.000	M914YDC902	AWG 2 (Private)	5000.00000	GBP	Yes	5000.00000	GBP	Hassan, Sohaib	2017-11-03 16:29:03.673	Investran	2017-11-07 13:15:03.743	75500	0.0
75501	20171103002566.0	PR1000099	ista International GmbH	MPR1000099	20171103.0	20171018.0	20171018.0	Rene Chow	GenCost	General Cost	General Cost	EUR	0.0	0.0	0.0	20171018.0	REALIZED SECURITY GL FGN PRIV EQUITY	0.0	0.0	0.0	75501	PR1000099	6	Manual	9	Adjustment	2017-10-18 00:00:00.000	2017-10-18 00:00:00.000	MPR1000099	ista International GmbH	0.00000	EUR	Yes	0.00000	EUR	Ip, Chester	2017-11-03 16:56:05.863	Investran	2017-11-03 17:38:42.150	75501	0.0
75501	20171103002566.0	PR1000099	ista International GmbH	MPR1000099	20171103.0	20171018.0	20171018.0	Rene Chow	GenCost	General Cost	General Cost	EUR	0.0	0.0	0.0	20171018.0	REALIZED CURR GL FGN PRIV EQUITY	0.0	0.0	0.0	75501	PR1000099	6	Manual	9	Adjustment	2017-10-18 00:00:00.000	2017-10-18 00:00:00.000	MPR1000099	ista International GmbH	0.00000	EUR	Yes	0.00000	EUR	Ip, Chester	2017-11-03 16:56:05.863	Investran	2017-11-03 17:38:42.150	75501	0.0
75501	20171103002566.0	PR1000099	ista International GmbH	MPR1000099	20171103.0	20171018.0	20171018.0	Rene Chow	GenCost	General Cost	General Cost	EUR	0.0	0.0	0.0	20171018.0	REALIZED SECURITY GL FGN PRIV EQUITY	0.0	0.0	0.0	75501	PR1000099	6	Manual	9	Adjustment	2017-10-18 00:00:00.000	2017-10-18 00:00:00.000	MPR1000099	ista International GmbH	0.00000	EUR	Yes	0.00000	EUR	Ip, Chester	2017-11-03 16:56:05.863	Investran	2017-11-03 17:38:42.150	75501	0.0
75501	20171103002566.0	PR1000099	ista International GmbH	MPR1000099	20171103.0	20171018.0	20171018.0	Rene Chow	GenCost	General Cost	General Cost	EUR	0.0	0.0	0.0	20171018.0	INTEREST INC FGN PRIV EQUITY	0.0	0.0	0.0	75501	PR1000099	6	Manual	9	Adjustment	2017-10-18 00:00:00.000	2017-10-18 00:00:00.000	MPR1000099	ista International GmbH	0.00000	EUR	Yes	0.00000	EUR	Ip, Chester	2017-11-03 16:56:05.863	Investran	2017-11-03 17:38:42.150	75501	0.0
